"Date","Simple Date","Outdoor Temperature (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Yearly Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Absolute Pressure (inHg)"
2023-06-19T14:45:00-07:00,2023-06-19 14:45:00,76.1,3.1,3.5,7.3,305,0,0,0,0,10.2,29.73,57,0,45.1,29.52
2023-06-19T14:40:00-07:00,2023-06-19 14:40:00,76.8,2,2,7.3,267,0,0,0,0,10.2,29.73,54,0,45,29.52
2023-06-19T14:35:00-07:00,2023-06-19 14:35:00,77.7,1.5,1.5,7.3,192,0,0,0,0,10.2,29.73,52,0,46.8,29.51
2023-06-19T14:30:00-07:00,2023-06-19 14:30:00,76.8,2,2,7.3,244,0,0,0,0,10.2,29.73,52,4,336,29.52
2023-06-19T14:25:00-07:00,2023-06-19 14:25:00,76.6,6.7,6.9,7.3,240,0,0,0,0,10.2,29.73,54,2,298.1,29.52
2023-06-19T14:20:00-07:00,2023-06-19 14:20:00,76.1,2,2,7.3,54,0,0,0,0,10.2,29.73,54,2,233.6,29.52
2023-06-19T14:15:00-07:00,2023-06-19 14:15:00,76.8,2.4,2.4,7.3,288,0,0,0,0,10.2,29.73,51,1,147.1,29.52
2023-06-19T14:10:00-07:00,2023-06-19 14:10:00,75.9,1.3,1.3,7.3,234,0,0,0,0,10.2,29.73,52,1,124,29.52
2023-06-19T14:05:00-07:00,2023-06-19 14:05:00,75.9,1.3,1.3,7.3,245,0,0,0,0,10.2,29.73,52,2,202.7,29.52
2023-06-19T14:00:00-07:00,2023-06-19 14:00:00,75.5,3.3,3.8,7.3,282,0,0,0,0,10.2,29.74,53,2,213.9,29.53
2023-06-19T13:55:00-07:00,2023-06-19 13:55:00,75.7,2,2,7.3,12,0,0,0,0,10.2,29.74,53,3,275.9,29.53
2023-06-19T13:50:00-07:00,2023-06-19 13:50:00,75.5,4.2,4.4,7.3,313,0,0,0,0,10.2,29.74,53,4,486.3,29.53
2023-06-19T13:45:00-07:00,2023-06-19 13:45:00,75.2,2.2,2.2,7.3,285,0,0,0,0,10.2,29.74,55,1,81.8,29.53
2023-06-19T13:40:00-07:00,2023-06-19 13:40:00,75.2,2.9,2.9,7.3,262,0,0,0,0,10.2,29.74,55,0,54,29.53
2023-06-19T13:35:00-07:00,2023-06-19 13:35:00,75.3,3.8,4.2,7.3,192,0,0,0,0,10.2,29.74,54,1,70.9,29.53
2023-06-19T13:30:00-07:00,2023-06-19 13:30:00,74.8,2.6,2.6,7.3,232,0,0,0,0,10.2,29.74,55,3,204.4,29.53
2023-06-19T13:25:00-07:00,2023-06-19 13:25:00,74.6,2.9,2.9,7.3,289,0,0,0,0,10.2,29.74,55,1,84.9,29.53
2023-06-19T13:20:00-07:00,2023-06-19 13:20:00,74.1,0,0,7.3,60,0,0,0,0,10.2,29.75,56,0,54.6,29.53
2023-06-19T13:15:00-07:00,2023-06-19 13:15:00,74.1,2.4,2.4,7.3,294,0,0,0,0,10.2,29.75,56,0,54,29.54
2023-06-19T13:10:00-07:00,2023-06-19 13:10:00,74.6,3.3,3.5,7.3,264,0,0,0,0,10.2,29.75,57,0,53.2,29.54
2023-06-19T13:05:00-07:00,2023-06-19 13:05:00,74.3,2.4,2.4,7.3,269,0,0,0,0,10.2,29.75,58,0,55.3,29.54
2023-06-19T13:00:00-07:00,2023-06-19 13:00:00,73.5,2.4,2.4,7.3,192,0,0,0,0,10.2,29.76,57,0,56,29.55
2023-06-19T12:55:00-07:00,2023-06-19 12:55:00,73.2,1.3,1.3,7.3,42,0,0,0,0,10.2,29.76,58,0,57.8,29.55
2023-06-19T12:50:00-07:00,2023-06-19 12:50:00,73,4.4,4.9,7.3,222,0,0,0,0,10.2,29.76,58,0,58.7,29.54
2023-06-19T12:45:00-07:00,2023-06-19 12:45:00,72.3,0,0,7.3,274,0,0,0,0,10.2,29.75,60,0,57.8,29.54
2023-06-19T12:40:00-07:00,2023-06-19 12:40:00,71.9,4.9,5.5,7.3,256,0,0,0,0,10.2,29.76,60,0,54.4,29.54
2023-06-19T12:35:00-07:00,2023-06-19 12:35:00,72.8,3.8,4.2,7.3,281,0,0,0,0,10.2,29.76,60,0,57.6,29.55
2023-06-19T12:30:00-07:00,2023-06-19 12:30:00,71.7,1.7,1.7,7.3,252,0,0,0,0,10.2,29.76,61,0,58.6,29.55
2023-06-19T12:25:00-07:00,2023-06-19 12:25:00,71.2,2,2,7.3,84,0,0,0,0,10.2,29.77,63,0,62.8,29.56
2023-06-19T12:20:00-07:00,2023-06-19 12:20:00,71.4,1.3,1.3,6.9,66,0,0,0,0,10.2,29.77,62,1,64.3,29.56
2023-06-19T12:15:00-07:00,2023-06-19 12:15:00,71.2,2.6,2.6,6.9,24,0,0,0,0,10.2,29.77,63,0,63,29.56
2023-06-19T12:10:00-07:00,2023-06-19 12:10:00,70.7,0,0,6.9,350,0,0,0,0,10.2,29.77,63,1,65.6,29.56
2023-06-19T12:05:00-07:00,2023-06-19 12:05:00,70.5,2.4,2.4,6.2,72,0,0,0,0,10.2,29.78,64,1,68.1,29.57
2023-06-19T12:00:00-07:00,2023-06-19 12:00:00,69.9,5.8,5.8,6.2,257,0,0,0,0,10.2,29.78,65,1,78.8,29.57
2023-06-19T11:55:00-07:00,2023-06-19 11:55:00,69.9,2.9,2.9,6.2,282,0,0,0,0,10.2,29.78,66,1,93.5,29.57
2023-06-19T11:50:00-07:00,2023-06-19 11:50:00,70.3,3.3,3.8,6.2,267,0,0,0,0,10.2,29.78,64,1,70.2,29.57
2023-06-19T11:45:00-07:00,2023-06-19 11:45:00,69.8,2.6,2.6,5.8,72,0,0,0,0,10.2,29.78,65,1,73.1,29.57
2023-06-19T11:40:00-07:00,2023-06-19 11:40:00,69.2,0,0,5.8,254,0,0,0,0,10.2,29.78,68,0,76.8,29.57
2023-06-19T11:35:00-07:00,2023-06-19 11:35:00,68.7,0,0,5.8,270,0,0,0,0,10.2,29.78,67,1,83.1,29.57
2023-06-19T11:30:00-07:00,2023-06-19 11:30:00,68.5,3.3,3.5,5.8,54,0,0,0,0,10.2,29.76,68,1,76,29.55
2023-06-19T11:25:00-07:00,2023-06-19 11:25:00,68.3,3.1,3.1,5.8,78,0,0,0,0,10.2,29.76,69,1,81,29.55
2023-06-19T11:20:00-07:00,2023-06-19 11:20:00,67.8,1.5,1.5,5.8,30,0,0,0,0,10.2,29.77,70,1,123.5,29.56
2023-06-19T11:15:00-07:00,2023-06-19 11:15:00,67.8,3.1,3.1,5.8,246,0,0,0,0,10.2,29.77,70,1,149.8,29.56
2023-06-19T11:10:00-07:00,2023-06-19 11:10:00,67.8,2.9,2.9,5.8,240,0,0,0,0,10.2,29.77,71,1,157.5,29.56
2023-06-19T11:05:00-07:00,2023-06-19 11:05:00,67.2,2,2,5.8,48,0,0,0,0,10.2,29.77,70,1,134.7,29.56
2023-06-19T11:00:00-07:00,2023-06-19 11:00:00,66.3,0,0,5.8,264,0,0,0,0,10.2,29.78,72,2,177,29.56
2023-06-19T10:55:00-07:00,2023-06-19 10:55:00,66.5,1.3,1.3,5.8,258,0,0,0,0,10.2,29.78,73,1,151,29.57
2023-06-19T10:50:00-07:00,2023-06-19 10:50:00,66.2,2,2,5.8,336,0,0,0,0,10.2,29.78,74,1,150.6,29.56
2023-06-19T10:45:00-07:00,2023-06-19 10:45:00,66.7,1.7,1.7,5.8,36,0,0,0,0,10.2,29.77,73,0,131.9,29.56
2023-06-19T10:40:00-07:00,2023-06-19 10:40:00,66.9,1.7,1.7,5.8,305,0,0,0,0,10.2,29.78,74,1,149.3,29.56
2023-06-19T10:35:00-07:00,2023-06-19 10:35:00,66.5,0,0,5.8,309,0,0,0,0,10.2,29.78,73,1,161.9,29.57
2023-06-19T10:30:00-07:00,2023-06-19 10:30:00,66,0,0,5.8,66,0,0,0,0,10.2,29.78,74,1,162.6,29.57
2023-06-19T10:25:00-07:00,2023-06-19 10:25:00,65.4,2,2,5.8,252,0,0,0,0,10.2,29.78,76,1,159.2,29.56
2023-06-19T10:20:00-07:00,2023-06-19 10:20:00,65.8,1.7,1.7,5.8,6,0,0,0,0,10.2,29.78,77,1,125.6,29.57
2023-06-19T10:15:00-07:00,2023-06-19 10:15:00,65.6,1.7,1.7,5.8,78,0,0,0,0,10.2,29.78,76,1,134.6,29.57
2023-06-19T10:10:00-07:00,2023-06-19 10:10:00,65.6,0,0,5.8,234,0,0,0,0,10.2,29.78,75,1,136.1,29.57
2023-06-19T10:05:00-07:00,2023-06-19 10:05:00,65.1,3.1,3.1,5.8,222,0,0,0,0,10.2,29.78,76,1,99.3,29.57
2023-06-19T10:00:00-07:00,2023-06-19 10:00:00,64.7,1.5,1.5,3.8,294,0,0,0,0,10.2,29.78,78,0,90.7,29.57
2023-06-19T09:55:00-07:00,2023-06-19 09:55:00,64.7,2,2,3.8,269,0,0,0,0,10.2,29.78,77,0,134.4,29.57
2023-06-19T09:50:00-07:00,2023-06-19 09:50:00,64.5,0,0,2.9,271,0,0,0,0,10.2,29.78,77,0,102.5,29.56
2023-06-19T09:45:00-07:00,2023-06-19 09:45:00,64.5,1.5,1.5,2.9,267,0,0,0,0,10.2,29.78,78,0,80.9,29.56
2023-06-19T09:40:00-07:00,2023-06-19 09:40:00,65.1,1.3,1.3,2.6,300,0,0,0,0,10.2,29.78,77,0,114.1,29.57
2023-06-19T09:35:00-07:00,2023-06-19 09:35:00,64.7,0,0,2.6,298,0,0,0,0,10.2,29.78,78,0,95,29.57
2023-06-19T09:30:00-07:00,2023-06-19 09:30:00,64.4,2,2,2.6,312,0,0,0,0,10.2,29.78,78,0,115.7,29.57
2023-06-19T09:25:00-07:00,2023-06-19 09:25:00,64,1.3,1.3,2.6,84,0,0,0,0,10.2,29.78,79,0,101.6,29.57
2023-06-19T09:20:00-07:00,2023-06-19 09:20:00,63.6,0,0,2.6,260,0,0,0,0,10.2,29.78,80,0,86.7,29.57
2023-06-19T09:15:00-07:00,2023-06-19 09:15:00,64.2,2,2,2.6,260,0,0,0,0,10.2,29.78,80,0,91.2,29.57
2023-06-19T09:10:00-07:00,2023-06-19 09:10:00,64,0,0,2.6,48,0,0,0,0,10.2,29.78,80,0,82.7,29.57
2023-06-19T09:05:00-07:00,2023-06-19 09:05:00,63.6,0,0,2.6,48,0,0,0,0,10.2,29.78,80,0,73.5,29.57
2023-06-19T09:00:00-07:00,2023-06-19 09:00:00,63.5,0,0,2.6,48,0,0,0,0,10.2,29.78,80,0,87.5,29.56
2023-06-19T08:55:00-07:00,2023-06-19 08:55:00,63.1,0,0,2.6,312,0,0,0,0,10.2,29.77,80,0,84.9,29.56
2023-06-19T08:50:00-07:00,2023-06-19 08:50:00,62.9,0,0,2.6,261,0,0,0,0,10.2,29.78,82,0,92.6,29.56
2023-06-19T08:45:00-07:00,2023-06-19 08:45:00,62.9,0,0,2.6,255,0,0,0,0,10.2,29.77,82,0,65.1,29.56
2023-06-19T08:40:00-07:00,2023-06-19 08:40:00,62.9,1.3,1.3,2.6,258,0,0,0,0,10.2,29.77,81,0,64.3,29.56
2023-06-19T08:35:00-07:00,2023-06-19 08:35:00,63.3,1.5,1.5,2.6,204,0,0,0,0,10.2,29.77,81,0,68.4,29.56
2023-06-19T08:30:00-07:00,2023-06-19 08:30:00,63.8,1.5,1.5,2.6,192,0,0,0,0,10.2,29.76,79,0,69.2,29.55
2023-06-19T08:25:00-07:00,2023-06-19 08:25:00,63.6,0,0,2.6,174,0,0,0,0,10.2,29.77,79,0,63.8,29.55
2023-06-19T08:20:00-07:00,2023-06-19 08:20:00,63.3,0,0,2.6,174,0,0,0,0,10.2,29.76,79,0,54.7,29.55
2023-06-19T08:15:00-07:00,2023-06-19 08:15:00,63.1,1.3,1.3,2.6,174,0,0,0,0,10.2,29.77,80,0,56.9,29.55
2023-06-19T08:10:00-07:00,2023-06-19 08:10:00,63.1,1.3,1.3,2.6,102,0,0,0,0,10.2,29.76,80,0,60.4,29.55
2023-06-19T08:05:00-07:00,2023-06-19 08:05:00,62.6,0,0,2.6,102,0,0,0,0,10.2,29.76,81,0,57,29.55
2023-06-19T08:00:00-07:00,2023-06-19 08:00:00,62.4,0,0,2.6,84,0,0,0,0,10.2,29.76,81,0,54.9,29.54
2023-06-19T07:55:00-07:00,2023-06-19 07:55:00,62.4,0,0,2.6,84,0,0,0,0,10.2,29.76,81,0,55,29.54
2023-06-19T07:50:00-07:00,2023-06-19 07:50:00,62,0,0,2.6,84,0,0,0,0,10.2,29.75,82,0,51,29.54
2023-06-19T07:45:00-07:00,2023-06-19 07:45:00,61.8,0,0,2.6,84,0,0,0,0,10.2,29.75,83,0,26.8,29.54
2023-06-19T07:40:00-07:00,2023-06-19 07:40:00,61.7,0,0,2.6,84,0,0,0,0,10.2,29.75,84,0,45.7,29.54
2023-06-19T07:35:00-07:00,2023-06-19 07:35:00,62,0,0,2.6,138,0,0,0,0,10.2,29.75,83,0,42.7,29.54
2023-06-19T07:30:00-07:00,2023-06-19 07:30:00,61.7,0,0,2.6,138,0,0,0,0,10.2,29.74,83,0,19.4,29.53
2023-06-19T07:25:00-07:00,2023-06-19 07:25:00,61.3,0,0,2.6,60,0,0,0,0,10.2,29.74,84,0,41.7,29.53
2023-06-19T07:20:00-07:00,2023-06-19 07:20:00,61.1,0,0,2.6,60,0,0,0,0,10.2,29.74,85,0,42.9,29.53
2023-06-19T07:15:00-07:00,2023-06-19 07:15:00,60.9,2,2,2.6,60,0,0,0,0,10.2,29.74,85,0,29.4,29.53
2023-06-19T07:10:00-07:00,2023-06-19 07:10:00,60.9,0,0,2.6,42,0,0,0,0,10.2,29.75,86,0,22.8,29.53
2023-06-19T07:05:00-07:00,2023-06-19 07:05:00,60.9,0,0,2.6,42,0,0,0,0,10.2,29.74,85,0,16.1,29.53
2023-06-19T07:00:00-07:00,2023-06-19 07:00:00,60.8,0,0,2.6,42,0,0,0,0,10.2,29.74,86,0,20.6,29.53
2023-06-19T06:55:00-07:00,2023-06-19 06:55:00,61.1,0,0,2.6,270,0,0,0,0,10.2,29.74,85,0,18.6,29.53
2023-06-19T06:50:00-07:00,2023-06-19 06:50:00,61.1,0,0,2.6,270,0,0,0,0,10.2,29.74,86,0,17.4,29.53
2023-06-19T06:45:00-07:00,2023-06-19 06:45:00,60.9,0,0,2.6,270,0,0,0,0,10.2,29.74,86,0,16.9,29.53
2023-06-19T06:40:00-07:00,2023-06-19 06:40:00,60.9,1.3,1.3,2.6,270,0,0,0,0,10.2,29.74,86,0,14.3,29.53
2023-06-19T06:35:00-07:00,2023-06-19 06:35:00,60.9,0,0,2.6,270,0,0,0,0,10.2,29.73,86,0,13.9,29.52
2023-06-19T06:30:00-07:00,2023-06-19 06:30:00,60.9,0,0,2.6,270,0,0,0,0,10.2,29.73,86,0,11.8,29.52
2023-06-19T06:25:00-07:00,2023-06-19 06:25:00,60.9,0,0,2.6,330,0,0,0,0,10.2,29.73,86,0,9.6,29.52
2023-06-19T06:20:00-07:00,2023-06-19 06:20:00,60.8,0,0,2.6,330,0,0,0,0,10.2,29.74,87,0,8.4,29.53
2023-06-19T06:15:00-07:00,2023-06-19 06:15:00,60.4,0,0,2.6,330,0,0,0,0,10.2,29.74,87,0,7,29.53
2023-06-19T06:10:00-07:00,2023-06-19 06:10:00,60.4,0,0,2.6,330,0,0,0,0,10.2,29.74,88,0,5.8,29.53
2023-06-19T06:05:00-07:00,2023-06-19 06:05:00,60.4,0,0,2.6,330,0,0,0,0,10.2,29.73,87,0,4,29.52
2023-06-19T06:00:00-07:00,2023-06-19 06:00:00,60.2,0,0,2.6,330,0,0,0,0,10.2,29.73,88,0,2.8,29.52
2023-06-19T05:55:00-07:00,2023-06-19 05:55:00,60,0,0,2.6,330,0,0,0,0,10.2,29.73,88,0,2.4,29.52
2023-06-19T05:50:00-07:00,2023-06-19 05:50:00,60,0,0,2.6,330,0,0,0,0,10.2,29.73,89,0,1.8,29.52
2023-06-19T05:45:00-07:00,2023-06-19 05:45:00,60,0,0,2.6,330,0,0,0,0,10.2,29.73,89,0,1.1,29.52
2023-06-19T05:40:00-07:00,2023-06-19 05:40:00,59.9,0,0,2.6,330,0,0,0,0,10.2,29.73,88,0,0.6,29.52
2023-06-19T05:35:00-07:00,2023-06-19 05:35:00,59.9,0,0,2.6,330,0,0,0,0,10.2,29.73,89,0,0.4,29.52
2023-06-19T05:30:00-07:00,2023-06-19 05:30:00,60,1.5,1.5,2.6,330,0,0,0,0,10.2,29.73,89,0,0,29.52
2023-06-19T05:25:00-07:00,2023-06-19 05:25:00,59.9,0,0,2.6,330,0,0,0,0,10.2,29.73,88,0,0,29.52
2023-06-19T05:20:00-07:00,2023-06-19 05:20:00,59.9,0,0,2.6,330,0,0,0,0,10.2,29.73,89,0,0,29.52
2023-06-19T05:15:00-07:00,2023-06-19 05:15:00,59.9,0,0,2.6,330,0,0,0,0,10.2,29.73,89,0,0,29.52
2023-06-19T05:10:00-07:00,2023-06-19 05:10:00,59.9,1.3,1.3,2.6,330,0,0,0,0,10.2,29.73,89,0,0,29.51
2023-06-19T05:05:00-07:00,2023-06-19 05:05:00,59.9,0,0,2.6,330,0,0,0,0,10.2,29.72,89,0,0,29.51
2023-06-19T05:00:00-07:00,2023-06-19 05:00:00,59.9,0,0,2.6,330,0,0,0,0,10.2,29.73,90,0,0,29.52
2023-06-19T04:55:00-07:00,2023-06-19 04:55:00,59.9,1.7,1.7,2.6,336,0,0,0,0,10.2,29.73,89,0,0,29.51
2023-06-19T04:50:00-07:00,2023-06-19 04:50:00,59.5,1.3,1.3,2.4,336,0,0,0,0,10.2,29.71,89,0,0,29.5
2023-06-19T04:45:00-07:00,2023-06-19 04:45:00,59.3,0,0,2.4,336,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T04:40:00-07:00,2023-06-19 04:40:00,59.1,0,0,2.4,336,0,0,0,0,10.2,29.72,91,0,0,29.5
2023-06-19T04:35:00-07:00,2023-06-19 04:35:00,59.3,0,0,2.4,336,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T04:30:00-07:00,2023-06-19 04:30:00,59.3,1.5,1.5,2.4,336,0,0,0,0,10.2,29.71,91,0,0,29.5
2023-06-19T04:25:00-07:00,2023-06-19 04:25:00,59.3,0,0,2.4,336,0,0,0,0,10.2,29.71,91,0,0,29.5
2023-06-19T04:20:00-07:00,2023-06-19 04:20:00,59.3,0,0,2.4,336,0,0,0,0,10.2,29.71,91,0,0,29.5
2023-06-19T04:15:00-07:00,2023-06-19 04:15:00,59.5,0,0,2.4,330,0,0,0,0,10.2,29.72,91,0,0,29.51
2023-06-19T04:10:00-07:00,2023-06-19 04:10:00,59.3,0,0,2.4,330,0,0,0,0,10.2,29.72,91,0,0,29.5
2023-06-19T04:05:00-07:00,2023-06-19 04:05:00,59.3,1.7,1.7,2.4,330,0,0,0,0,10.2,29.72,91,0,0,29.51
2023-06-19T04:00:00-07:00,2023-06-19 04:00:00,59.3,0,0,2.4,324,0,0,0,0,10.2,29.71,91,0,0,29.5
2023-06-19T03:55:00-07:00,2023-06-19 03:55:00,59.5,0,0,2.4,42,0,0,0,0,10.2,29.72,90,0,0,29.5
2023-06-19T03:50:00-07:00,2023-06-19 03:50:00,59.5,0,0,2.4,42,0,0,0,0,10.2,29.72,90,0,0,29.5
2023-06-19T03:45:00-07:00,2023-06-19 03:45:00,59.5,0,0,2.4,42,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T03:40:00-07:00,2023-06-19 03:40:00,59.5,0,0,2.4,42,0,0,0,0,10.2,29.72,90,0,0,29.51
2023-06-19T03:35:00-07:00,2023-06-19 03:35:00,59.5,0,0,2.4,42,0,0,0,0,10.2,29.72,90,0,0,29.51
2023-06-19T03:30:00-07:00,2023-06-19 03:30:00,59.7,0,0,2.4,42,0,0,0,0,10.2,29.71,91,0,0,29.5
2023-06-19T03:25:00-07:00,2023-06-19 03:25:00,59.5,0,0,2.4,42,0,0,0,0,10.2,29.72,91,0,0,29.51
2023-06-19T03:20:00-07:00,2023-06-19 03:20:00,59.3,0,0,2.4,42,0,0,0,0,10.2,29.71,91,0,0,29.5
2023-06-19T03:16:00-07:00,2023-06-19 03:16:00,59.3,0,0,2.4,42,0,0,0,0,10.2,29.71,91,0,0,29.5
2023-06-19T03:10:00-07:00,2023-06-19 03:10:00,59.5,0,0,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T03:05:00-07:00,2023-06-19 03:05:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.71,91,0,0,29.5
2023-06-19T03:00:00-07:00,2023-06-19 03:00:00,59.5,0,0,2.4,252,0,0,0,0,10.2,29.72,90,0,0,29.5
2023-06-19T02:55:00-07:00,2023-06-19 02:55:00,59.5,0,0,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T02:50:00-07:00,2023-06-19 02:50:00,59.5,0,0,2.4,255,0,0,0,0,10.2,29.72,90,0,0,29.5
2023-06-19T02:45:00-07:00,2023-06-19 02:45:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T02:40:00-07:00,2023-06-19 02:40:00,59.5,0,0,2.4,252,0,0,0,0,10.2,29.72,90,0,0,29.51
2023-06-19T02:35:00-07:00,2023-06-19 02:35:00,59.7,1.3,1.3,2.4,252,0,0,0,0,10.2,29.72,90,0,0,29.51
2023-06-19T02:30:00-07:00,2023-06-19 02:30:00,59.7,1.5,1.5,2.4,252,0,0,0,0,10.2,29.72,90,0,0,29.51
2023-06-19T02:25:00-07:00,2023-06-19 02:25:00,59.7,2.4,2.4,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T02:20:00-07:00,2023-06-19 02:20:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T02:15:00-07:00,2023-06-19 02:15:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T02:10:00-07:00,2023-06-19 02:10:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T02:05:00-07:00,2023-06-19 02:05:00,59.7,1.3,1.3,2.4,252,0,0,0,0,10.2,29.72,90,0,0,29.5
2023-06-19T02:00:00-07:00,2023-06-19 02:00:00,59.7,1.5,1.5,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T01:55:00-07:00,2023-06-19 01:55:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.71,90,0,0,29.5
2023-06-19T01:50:00-07:00,2023-06-19 01:50:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.72,90,0,0,29.5
2023-06-19T01:45:00-07:00,2023-06-19 01:45:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.72,90,0,0,29.51
2023-06-19T01:40:00-07:00,2023-06-19 01:40:00,59.5,0,0,2.4,252,0,0,0,0,10.2,29.72,90,0,0,29.5
2023-06-19T01:35:00-07:00,2023-06-19 01:35:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.73,90,0,0,29.51
2023-06-19T01:30:00-07:00,2023-06-19 01:30:00,59.9,0,0,2.4,252,0,0,0,0,10.2,29.72,89,0,0,29.51
2023-06-19T01:25:00-07:00,2023-06-19 01:25:00,60.4,0,0,2.4,252,0,0,0,0,10.2,29.72,88,0,0,29.51
2023-06-19T01:20:00-07:00,2023-06-19 01:20:00,60.4,0,0,2.4,252,0,0,0,0,10.2,29.72,89,0,0,29.51
2023-06-19T01:15:00-07:00,2023-06-19 01:15:00,60.2,0,0,2.4,252,0,0,0,0,10.2,29.73,88,0,0,29.51
2023-06-19T01:10:00-07:00,2023-06-19 01:10:00,60.2,0,0,2.4,252,0,0,0,0,10.2,29.72,89,0,0,29.51
2023-06-19T01:05:00-07:00,2023-06-19 01:05:00,60,0,0,2.4,255,0,0,0,0,10.2,29.73,89,0,0,29.52
2023-06-19T01:00:00-07:00,2023-06-19 01:00:00,60.2,0,0,2.4,252,0,0,0,0,10.2,29.73,88,0,0,29.52
2023-06-19T00:55:00-07:00,2023-06-19 00:55:00,60,0,0,2.4,252,0,0,0,0,10.2,29.73,88,0,0,29.52
2023-06-19T00:50:00-07:00,2023-06-19 00:50:00,59.9,0,0,2.4,252,0,0,0,0,10.2,29.73,89,0,0,29.52
2023-06-19T00:45:00-07:00,2023-06-19 00:45:00,59.7,0,0,2.4,252,0,0,0,0,10.2,29.75,89,0,0,29.53
2023-06-19T00:40:00-07:00,2023-06-19 00:40:00,59.5,2,2,2.4,258,0,0,0,0,10.2,29.74,89,0,0,29.53
2023-06-19T00:35:00-07:00,2023-06-19 00:35:00,59.1,0,0,0,258,0,0,0,0,10.2,29.74,89,0,0,29.53
2023-06-19T00:30:00-07:00,2023-06-19 00:30:00,59,0,0,0,258,0,0,0,0,10.2,29.74,89,0,0,29.53
2023-06-19T00:25:00-07:00,2023-06-19 00:25:00,58.8,0,0,0,258,0,0,0,0,10.2,29.73,90,0,0,29.52
2023-06-19T00:20:00-07:00,2023-06-19 00:20:00,58.6,0,0,0,258,0,0,0,0,10.2,29.73,90,0,0,29.52
2023-06-19T00:15:00-07:00,2023-06-19 00:15:00,58.4,0,0,0,258,0,0,0,0,10.2,29.73,90,0,0,29.52
2023-06-19T00:10:00-07:00,2023-06-19 00:10:00,58.4,0,0,0,258,0,0,0,0,10.2,29.73,90,0,0,29.52
2023-06-19T00:05:00-07:00,2023-06-19 00:05:00,58.2,0,0,0,258,0,0,0,0,10.2,29.73,90,0,0,29.52
2023-06-19T00:00:00-07:00,2023-06-19 00:00:00,58.2,0,0,0,258,0,0,0,0,10.2,29.73,90,0,0,29.52
2023-06-18T23:55:00-07:00,2023-06-18 23:55:00,58.4,0,0,10,258,0,0,0,0,10.2,29.73,89,0,0,29.52
2023-06-18T23:50:00-07:00,2023-06-18 23:50:00,58.6,0,0,10,258,0,0,0,0,10.2,29.73,88,0,0,29.52
2023-06-18T23:45:00-07:00,2023-06-18 23:45:00,58.8,0,0,10,258,0,0,0,0,10.2,29.73,87,0,0,29.51
2023-06-18T23:40:00-07:00,2023-06-18 23:40:00,59,0,0,10,258,0,0,0,0,10.2,29.73,86,0,0,29.51
2023-06-18T23:35:00-07:00,2023-06-18 23:35:00,59,0,0,10,258,0,0,0,0,10.2,29.73,87,0,0,29.51
2023-06-18T23:30:00-07:00,2023-06-18 23:30:00,58.8,0,0,10,258,0,0,0,0,10.2,29.72,86,0,0,29.51
2023-06-18T23:25:00-07:00,2023-06-18 23:25:00,58.6,0,0,10,258,0,0,0,0,10.2,29.72,86,0,0,29.51
2023-06-18T23:20:00-07:00,2023-06-18 23:20:00,58.6,0,0,10,258,0,0,0,0,10.2,29.72,85,0,0,29.5
2023-06-18T23:15:00-07:00,2023-06-18 23:15:00,59.1,0,0,10,258,0,0,0,0,10.2,29.72,86,0,0,29.51
2023-06-18T23:10:00-07:00,2023-06-18 23:10:00,59.1,0,0,10,258,0,0,0,0,10.2,29.72,88,0,0,29.51
2023-06-18T23:05:00-07:00,2023-06-18 23:05:00,59.7,0,0,10,258,0,0,0,0,10.2,29.72,87,0,0,29.51
2023-06-18T23:00:00-07:00,2023-06-18 23:00:00,59.5,0,0,10,258,0,0,0,0,10.2,29.72,87,0,0,29.51
2023-06-18T22:55:00-07:00,2023-06-18 22:55:00,60.8,0,0,10,258,0,0,0,0,10.2,29.72,85,0,0,29.51
2023-06-18T22:50:00-07:00,2023-06-18 22:50:00,61.1,0,0,10,258,0,0,0,0,10.2,29.73,85,0,0,29.51
